ID,EDO,MES,ANIO,MPIO,HORA,MINUTOS,DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,TOTMUERTOS,TOTHERIDOS,CLASE,CALLE1,CALLE2,CARRETERA,LONGITUD,LATITUD
1032722-112-190823884,1,10,2021,1,18,0,8,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,16,0,1,0,1,0,0,0,0,0,0,0,2,2,CONVENCIÓN DE 1914 ORIENTE,PASEO DE LA CRUZ,,-102.2708269,21.87361729
1032722-112-190823875,1,10,2021,1,18,45,8,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA CHÁVEZ,AGUASCALIENTES SUR,,-102.2929799,21.858083999999998
1032722-112-190823874,1,10,2021,1,19,30,8,5,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,MANUEL ZAVALA MADRIGAL,CONSTITUCIONALISTAS,,-102.26467070000001,21.93886654
1032722-112-190823876,1,10,2021,1,22,30,8,5,1,0,11,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,5,9,67,0,0,0,0,0,0,0,1,0,0,0,1,2,CONVENCIÓN DE 1914 ORIENTE,GUISEPPE VERDI,,-102.27737979999999,21.89468688
1032722-112-190823877,1,10,2021,1,23,20,8,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,65,0,1,0,0,0,0,0,0,0,0,0,1,2,BOULEVARD A ZACATECAS,HAROLD R. PAPE,,-102.2918865,21.91745054
1032722-112-190823879,1,10,2021,1,2,10,9,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,64,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,DOCTOR JESÚS DÍAZ DE LEÓN,,-102.29374820000001,21.87894503
1032722-112-190823881,1,10,2021,1,3,10,9,6,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,ADOLFO DE LA HUERTA,,-102.2497786,21.85963988
1032722-112-190823880,1,10,2021,1,3,25,9,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD A ZACATECAS,LUIS DONALDO COLOSIO,,-102.291542,21.92550317
1032722-112-190823885,1,10,2021,1,4,10,9,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,ESPIGA,,-102.2532551,21.89133479
1032722-112-190823886,1,10,2021,1,7,1,9,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,8,26,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,BELISARIO DOMÍNGUEZ,,-102.30645990000001,21.85850578
1032722-112-190823887,1,10,2021,1,10,30,9,6,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,9,52,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES NORTE,MOSCATEL,,-102.282473,21.9150532
1032722-112-190823889,1,10,2021,1,13,30,9,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,JARDÍN DE SAN MARCOS,,-102.2854287,21.85963982
1032722-112-190823888,1,10,2021,1,13,55,9,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,50,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XIX,FRAY LUIS DE LEÓN,,-102.270715,21.89338718
1032722-112-190823890,1,10,2021,1,14,40,9,6,1,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI RECIDENCIAL LAS PLAZAS,,,-102.28147,21.9425595
1032722-112-190823891,1,10,2021,1,19,10,9,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,29,0,0,0,0,0,1,0,0,0,0,0,1,2,VALENTE QUINTANA,,,-102.2922454,21.85082653
1032751-619-174487509,1,10,2021,1,19,40,9,6,0,3,9,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,2,6,9,42,1,0,0,0,0,0,0,0,0,0,1,0,1,E.C. KM. 114.5 (LEÓN - AGUASCALIENTES) - SAN BARTOLO,,E.C. KM. 114.5 (LEÓN - AGUASCALIENTES) - SAN BARTOLO,-102.2704059,21.75238411
1032722-112-190823893,1,10,2021,1,22,10,9,6,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,4,1,2,5,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,CIMA,COLINA,,-102.2477645,21.93284389
1032722-112-190823892,1,10,2021,1,22,54,9,6,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA DE LOS MAESTROS,GENERAL JULIÁN MEDINA,,-102.31926659999999,21.84906775
1032722-112-190823899,1,10,2021,1,23,40,9,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,35,0,1,0,0,0,0,0,0,0,0,0,1,2,VISTA DEL EQUINOCCIO,VISTA DE LAS ESTRELLAS,,-102.26473109999999,21.84212761
1032722-112-190823900,1,10,2021,1,0,20,10,7,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,31,0,0,0,0,0,1,0,0,0,0,0,1,2,FRANCISCO I. MADERO,FRANCISCO I. MADERO,,-102.2890065,21.88301893
1032722-112-190823894,1,10,2021,1,0,35,10,7,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,CIENEGUILLAS,,-102.2473945,21.87690203
1032722-112-190823897,1,10,2021,1,2,25,10,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,47,0,0,0,0,0,0,0,0,0,0,0,0,3,OJOCALIENTE,RODOLFO LANDEROS GALLEGOS,,-102.25914559999998,21.90071582
1032722-112-190823896,1,10,2021,1,2,44,10,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN GABRIEL,LAS CUMBRES,,-102.2468757,21.87312409
1032722-112-190823898,1,10,2021,1,3,15,10,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,IXTLAHUATL,,-102.2448297,21.86704063
1032722-112-190823911,1,10,2021,1,3,30,10,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,25,0,1,0,0,0,0,0,0,0,0,0,1,2,POLIDUCTO,AVENIDA DE LA ESPIGA,,-102.2458016,21.89480552
1032722-112-190823902,1,10,2021,1,6,35,10,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,31,0,0,0,0,0,0,0,0,0,0,0,0,3,LUISA FERNÁNDEZ VILLA,JOSÉ MARÍA DE JESÚS PORTUGAL,,-102.2441281,21.84855622
1032722-112-190823901,1,10,2021,1,7,20,10,7,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,77,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,EL MOCHO,,-102.2470939,21.87650608
1032722-112-190823912,1,10,2021,1,7,50,10,7,1,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,6,9,0,0,0,0,0,0,1,0,0,0,0,0,1,2,S IGLO XXI VIAS DE CIUDAD INDUSTRIAL,,,-102.2805078,21.94231905
1032722-112-190823903,1,10,2021,1,8,10,10,7,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,29,0,1,0,0,0,0,0,0,0,0,0,1,2,SIGLO XXI,FILEMÓN ALONSO MUÑOZ C-10N,,-102.28760759999999,21.84550808
1032751-619-174487510,1,10,2021,1,8,10,10,7,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,36,0,1,0,0,0,0,0,0,0,0,0,1,2,AGUASCALIENTES - JOSÉ MARÍA MORELOS,,AGUASCALIENTES - JOSÉ MARÍA MORELOS,-102.231176,21.93181123
1032722-112-190823905,1,10,2021,1,11,5,10,7,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,54,0,0,0,0,0,0,0,0,0,0,0,0,3,MARIANO ESCOBEDO,DELICIAS,,-102.27706859999999,21.865996
1032722-112-190823906,1,10,2021,1,13,50,10,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,SIERRA DE ANCARES,NEVADO DE PALERMO,,-102.25746290000001,21.94768204
1032722-112-190823904,1,10,2021,1,14,15,10,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,22,0,1,0,0,0,0,0,0,0,0,0,1,2,JOSÉ MARÍA CHÁVEZ,AGUASCALIENTES SUR,,-102.2929799,21.858083999999998
1032722-112-190823913,1,10,2021,1,15,40,10,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,61,0,0,0,0,0,0,0,0,0,0,0,0,3,HEROICO COLEGIO MILITAR,WOLFGANG AMADEUS MOZART,,-102.2812052,21.89686186
1032722-112-190823907,1,10,2021,1,17,55,10,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,76,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,30 DE JULIO,,-102.2683486,21.85220501
1032722-112-190823908,1,10,2021,1,19,45,10,7,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,EL TURICATE,EL CEDAZO,,-102.2442786,21.87888631
1032722-112-190823910,1,10,2021,1,19,55,10,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,51,0,0,0,0,0,0,0,0,0,0,0,0,3,GRAN AVENIDA,J. TRINIDAD PEDROZA,,-102.29284200000001,21.89120752
1032722-112-190823909,1,10,2021,1,21,38,10,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,48,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES NORTE,GENERAL IGNACIO ZARAGOZA,,-102.3038782,21.91596863
1032722-112-190823914,1,10,2021,1,1,55,11,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,OJOCALIENTE,TECNOLÓGICO,,-102.2488578,21.87251492
1032722-112-190823915,1,10,2021,1,5,20,11,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,32,0,1,0,0,0,0,0,0,0,0,0,1,2,GENERAL GUADALUPE VICTORIA,VALENTÍN GÓMEZ FARÍAS,,-102.2988479,21.88471042
1032722-112-190823924,1,10,2021,1,6,0,11,1,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,2,TECNOLÓGICO,PRÓCERES DE LA ENSEÑANZA,,-102.23585729999999,21.86480636
1032722-112-190823916,1,10,2021,1,6,40,11,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,50,0,0,0,0,0,0,0,0,0,0,0,0,3,PEÑA GRANDE,JOSEMARÍA ESCRIVÁ DE BALAGUER,,-102.282713,21.8242378
1032722-112-190823920,1,10,2021,1,17,20,11,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,PASEO DE LA ASUNCIÓN,,-102.3015126,21.84527305
1032722-112-190823919,1,10,2021,1,17,40,11,1,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,2,5,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,INTERIOR PENSION PARAISO CARRETERA 77 ESTETAL,,,-102.22532340000001,21.79133917
1032722-112-190823921,1,10,2021,1,18,10,11,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,16,0,0,0,0,0,1,0,0,0,0,0,1,2,POLIDUCTO,JUANA DE ARCO,,-102.25469179999999,21.84887202
1032722-112-190823922,1,10,2021,1,19,40,11,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30 DE SEPTIEMBRE,LOMA ESCARLATA,,-102.2595941,21.84959534
1032722-112-190823923,1,10,2021,1,21,30,11,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,56,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,ÁLAMO,,-102.31787270000001,21.86626762
1032722-112-190823933,1,10,2021,1,3,20,12,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,17,0,0,0,0,0,0,0,0,0,0,0,0,3,ALCALDES,AGUASCALIENTES ORIENTE,,-102.27503940000001,21.91336992
1032722-112-190823925,1,10,2021,1,6,50,12,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,9,39,0,1,0,1,0,0,0,0,0,0,0,2,2,5 DE MAYO,LARREÁTEGUI,,-102.2974119,21.8856622
1032722-112-190823926,1,10,2021,1,8,20,12,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,33,0,0,0,0,0,1,0,0,0,0,0,1,2,SIGLO XXI,SAN FRANCISCO DE LOS VIVEROS,,-102.24826750000001,21.87957705
1032722-112-190823927,1,10,2021,1,10,30,12,2,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,59,0,1,0,0,0,0,0,0,0,0,0,1,2,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,COSÍO SUR,,-102.2859835,21.87909848
1032722-112-190823918,1,10,2021,1,13,0,12,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,50,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,BELISARIO DOMÍNGUEZ,,-102.308258,21.84520662
1032722-112-190823928,1,10,2021,1,14,30,12,2,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,35,0,1,0,1,0,0,0,0,0,0,0,2,2,MANUEL TOLSÁ,MARIANO HIDALGO,,-102.24173470000001,21.84980872
1032722-112-190823929,1,10,2021,1,15,45,12,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,TECNOLÓGICO,LICENCIADO ADOLFO LÓPEZ MATEOS ORIENTE,,-102.2619203,21.87902384
1032722-112-190823930,1,10,2021,1,17,45,12,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,JOSEFA ORTIZ DE DOMÍNGUEZ,,-102.2890375,21.87933195
1032722-112-190823931,1,10,2021,1,18,0,12,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,30,0,1,0,0,0,0,0,0,0,0,0,1,2,CALLE DE LA TORRE,MARGARITA MAZA DE JUÁREZ,,-102.2511137,21.84174918
1032722-112-190823932,1,10,2021,1,18,50,12,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,44,0,0,0,0,0,0,0,0,0,0,0,0,3,MUNGUÍA,MARIANO HIDALGO,,-102.2564052,21.8529429
1032722-112-190823934,1,10,2021,1,20,0,12,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,66,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES - POCITOS - JESÚS MARÍA,EUGENIO GARZA SADA,,-102.33246199999999,21.915036100000002
1032722-112-190823935,1,10,2021,1,10,6,13,3,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE DEL HUIZACHE,CALLE DEL MEZQUITE,,-102.3231304,21.9291337
1032722-112-190823940,1,10,2021,1,13,55,13,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,82,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,GLORIETA DON QUIJOTE,,-102.2815298,21.87863429
1032722-112-190823936,1,10,2021,1,15,20,13,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,PAULINO N. MARTÍ,AGUASCALIENTES NORTE,,-102.2810071,21.91499431
1032722-112-190823937,1,10,2021,1,17,10,13,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 ORIENTE,ALAMEDA,,-102.27256379999999,21.88418312
1032722-112-190823938,1,10,2021,1,19,15,13,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,HACIENDA LA CONGOJA,HACIENDA SAN LUIS DE LETRAS,,-102.2483015,21.88914881
1032722-112-190823941,1,10,2021,1,2,20,14,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,VALLE DEL CAMPANARIO,VALLE DEL CAMPANARIO,,-102.3112283,21.931760699999998
1032722-112-190823942,1,10,2021,1,7,30,14,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,99,0,0,0,0,0,2,0,0,0,0,0,2,2,LICENCIADO ADOLFO RUÍZ CORTINES,CIHUATLÁN,,-102.3290768,21.87253125
1032722-112-190823943,1,10,2021,1,8,20,14,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE INMORTAL,MISION DE SAN MATEO CORREA MAGALLANES,,-102.2692963,21.84828455
1032722-112-190823944,1,10,2021,1,9,30,14,4,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,JARDÍN DE CHOLULA,,-102.2853497,21.85973963
1032722-112-190823946,1,10,2021,1,13,11,14,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,POLIDUCTO,SANTA CATALINA,,-102.2493402,21.90650109
1032722-112-190823945,1,10,2021,1,15,10,14,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,30 DE SEPTIEMBRE,,-102.2717282,21.86000857
1032722-112-190823947,1,10,2021,1,16,50,14,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,COMERCIANTES,ESFUERZO NACIONAL,,-102.262966,21.89236406
1032722-112-190823948,1,10,2021,1,17,15,14,4,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,55,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,NAVARRETE,,-102.31827270000001,21.87738696
1032751-619-174487512,1,10,2021,1,17,50,14,4,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,6,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES - JOSÉ MARÍA MORELOS,SAN NICOLÁS DE ARRIBA - PUERTECITO DE LA VIRGEN,,-102.2151306,21.95916985
1032722-112-190823949,1,10,2021,1,0,10,15,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,20,1,0,0,0,0,0,0,0,0,0,1,0,1,AMATITÁN,TEQUILA,,-102.3329432,21.88268772
1032722-112-190823962,1,10,2021,1,1,30,15,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD A ZACATECAS,LUIS DONALDO COLOSIO,,-102.291542,21.92550317
1032722-112-190823963,1,10,2021,1,2,35,15,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD A ZACATECAS,HAROLD R. PAPE,,-102.2918865,21.91745054
1032722-112-190823950,1,10,2021,1,3,35,15,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA CHÁVEZ,SIGLO XXI,,-102.2907731,21.84477635
1032722-112-190823951,1,10,2021,1,8,20,15,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,47,0,1,0,0,0,0,0,0,0,0,0,1,2,POLIDUCTO,AJEDRECISTAS,,-102.2558667,21.84609092
1032722-112-190823952,1,10,2021,1,8,50,15,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,42,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,PROFESOR REFUGIO MIRANDA AGUAYO,,-102.2603901,21.91247043
1032722-112-190823953,1,10,2021,1,9,40,15,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,32,0,1,0,0,0,0,0,0,0,0,0,1,2,HÉROE INMORTAL,1821,,-102.26942109999999,21.85673966
1032722-112-190823954,1,10,2021,1,11,15,15,5,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,67,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE INMORTAL,ARQUEROS,,-102.2694103,21.85998269
1032722-112-190823957,1,10,2021,1,13,0,15,5,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,RÍO AMAZONAS,,-102.31705040000001,21.89446398
1032722-112-190823956,1,10,2021,1,14,0,15,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 ORIENTE,1810,,-102.2732285,21.88824457
1032722-112-190823955,1,10,2021,1,15,25,15,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,21,0,1,0,0,0,0,0,0,0,0,0,1,2,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,JOSEFA ORTIZ DE DOMÍNGUEZ,,-102.2912186,21.87918233
1032722-112-190823958,1,10,2021,1,17,30,15,5,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,GENERAL MIGUEL BARRAGÁN,NARCISO MENDOZA,,-102.2886896,21.88838845
1032722-112-190823959,1,10,2021,1,21,25,15,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,23,0,1,0,0,0,0,0,0,0,0,0,1,2,AGUASCALIENTES PONIENTE,GUADALUPE GONZÁLEZ,,-102.3161867,21.90391062
1032722-112-190823961,1,10,2021,1,23,20,15,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,HACIENDA SANTORAL,HACIANDA SAN MARGARITO,,-102.2700809,21.80542429
1032722-112-190823971,1,10,2021,1,1,52,16,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD A ZACATECAS,AGUASCALIENTES NORTE,,-102.29196879999999,21.91544481
1032722-112-190823965,1,10,2021,1,3,0,16,6,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,MIGUEL DE LA MADRID,LICENCIADO MIGUEL DE LA MADRID HURTADO,,-102.3199198,21.92933589
1032722-112-190823964,1,10,2021,1,3,25,16,6,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,4,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,MARÍA GUADALUPE RUÍZ DE CHÁVEZ PINALES,,-102.2599812,21.91118372
1032722-112-190823966,1,10,2021,1,7,0,16,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,53,0,1,0,0,0,0,0,0,0,0,0,1,2,SIGLO XXI,GREGORIO RUÍZ VELAZCO,,-102.28644940000001,21.84566958
1032722-112-190823975,1,10,2021,1,13,39,16,6,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2,5,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,MAR CARIBE,RÍO LERMA,,-102.323362,21.89675835
1032722-112-190823976,1,10,2021,1,16,15,16,6,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,ESFUERZO NACIONAL,,-102.26320770000001,21.89098437
1032722-112-190823977,1,10,2021,1,18,10,16,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CARLOS SALINAS DE GORTARI,E.C. KM. 119.8 (LEÓN - AGUASCALIENTES) - ARELLANO - EL RETOÑO,,-102.2764334,21.80087474
1032722-112-190823967,1,10,2021,1,19,30,16,6,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,MANUEL GÓMEZ MORÍN,ALAMEDA,,-102.27891009999999,21.88312742
1032722-112-190823969,1,10,2021,1,20,25,16,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,ANTONIO RÁMIREZ RODRÍGUEZ,CONSTITUCIONALISTAS,,-102.2655802,21.9384295
